,video_id,comments
641,HcrkGy_zsTY,"['One of the best… Ed Sheeran', ""You're the absolute best!\r\n Thank you for everything Ed 💛"", 'Tôi rất thích video này', 'Ed.  Your songs haved helped me soooooooo much love you❤❤❤❤❤', 'Me and my mom love your music we went to a concert your music is awesome', 'Love you Ed Sheeran ❤', 'Love you Ed Sheeran ❤', 'Love you Ed Sheeran ❤', 'SubTract É Uma Experiência Sobrenatural.\n\nThis Is ICONIC. Ed Sheeran', 'Jesus saves.']"
642,mGyF_Jicir8,"['No me canso nunca dé escucharlo', 'Edsheeran   unique  and  beautiful  songs  and  voice  is  a great  therapy  of happiness to   the cworld  ❤❤❤', 'Definitely my top 5 favorite on Subtract', 'Underrated song. I wanna see him sing this with Passenger', 'ED Sheeran your the romantic one', 'Foy Vance and Ed Sheeran working together 😭 my heart ❤❤❤❤❤', '❤❤❤HI I LOVE YOUR VOICE AND MUSIC 🎶 HUGS FROM TINA FROM CALIFORNIA 🎉', 'Love, love, love this song. My fave on the album.', 'i want this man to release all unreleased songs right now', 'Nice ❤']"
643,MlAkMge-IPE,"['❤', 'love this song so So much recently', 'Simply spectacular💞', '🐦🐦🐦🐦🐦🐦❤❤❤❤❤❤❤❤❤❤❤❤❤💙💙💙💙💙💙💙💙💙💙💙💙💛💛💛💛💛💛💛💛💛💛💛💛💛💚💚💚💚💚💚💚😀😀😀😀😀😀😀😀😀😀🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦🐦❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💙💙💙💙💙💙💙💙❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💛💛💛💛💛💛💛💛💛💛💛💛💛💙💙💙💙💙💙👽👽👽👽👽👽👽👽👽👽👽👽', '😻😻😻😻😻😻😻😻😻😻😻😻😼😼😼💛💛💛💛💚💚💙💙💙❤❤❤❤❤❤❤❤❤❤', '😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍', 'how can it be this heavy man?!\nthis is the only man who can heal me', '🥰', 'Yessssssssssssss the king is singing again', 'Mi blanquito pelirrojo 💜']"
644,y9Xtjy2bhU0,"['It sounds like a great combo!', 'Ed Shawn Mendes looks like my brother', 'I almost went to a Shawn Mendes concert but when I heard he canceled bc of his mental health I felt so sorry for him 🙏', 'I’m ur 8th cousin😊', 'Ed got my hair in the morning Shawn got my brothers hair every goddamn day', '❤❤❤❤❤❤❤❤', 'Love u bothhhhh❤🎉', 'Невероятно, так люблю❤', 'Wow, keren banget2 ,Mantap, TOP BGT.', 'AWESOME THANKS ED FOR BRING HIM BACK']"
645,o5_k4bHPqoU,"[""am a Spanish woman who one day decided to go to Las Vegas to see Ed Sheeran, my idol, on September 9, 2023 at the Allegium stadium.\nThe concert was canceled 15 minutes before starting and has been postponed to October 26, 2023\nVivi seats, the application I used to buy my tickets, tells me that the concert was not canceled, but rather that it has been postponed.\nThat I have to attend on October 26. First, it is impossible for me to return to Las Vegas from Spain on those days. Are they going to pay for the plane and the hotel where I went for 7 days solely and exclusively to see my idol? And they don't want to refund me the money for some very expensive tickets in ground floor. How it could be possible?"", 'Saw this being filmed. It was a freezing awful day, don’t know how he survived this tbh😂', 'Best video yet. Way to go Ed. You are so creative. I love the honesty in your music 🎶', 'You recorded your videos on my birthday!', 'I live on island of west coast Scotland.. we used do this as kids all time anytime year…. What were we thinking ..lol amazing video …🥰 love album. 👌🏽🙏🏽', 'Интересно, как вы считаете, кто лучше, Эд Ширан или Джастин Бибер', 'Excelente trabajo de equioo.✨👌✨', 'Having a team of 15 people to shoot a music video is the ultimate dream', ""'im about to walk in to the North Sea in the middle of November'.....'I want you to make it look grim'. Not much extra effort was needed there then. Youre mad, Totally MAD. Im beginning to like you a lot more."", ""When I saw the video's thumbnail, \r\nI thought that was me in my blue shirt.\n#AnotherAquarius""]"
646,x6OR94RnXI0,"['Ha 😂dobre❤❤❤😘🙀', 'I like the real Ed', ""am a Spanish woman who one day decided to go to Las Vegas to see Ed Sheeran, my idol, on September 9, 2023 at the Allegium stadium.\nThe concert was canceled 15 minutes before starting and has been postponed to October 26, 2023\nVivi seats, the application I used to buy my tickets, tells me that the concert was not canceled, but rather that it has been postponed.\nThat I have to attend on October 26. First, it is impossible for me to return to Las Vegas from Spain on those days. Are they going to pay for the plane and the hotel where I went for 7 days solely and exclusively to see my idol? And they don't want to refund me the money for some very expensive tickets in ground floor. How it could be possible?"", 'Sooo adorable! I love you Teddy. We could be Teddy bears 🧸', 'I wrote that  ❤😂', 'Lol', 'إد شيران 🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦', '関西弁らしく聴こえる(笑)', 'I feel like the marketing of Ed Sheeran, takes away from him or adds to him❔  I’m trying to get into contact creating.', '\U0001faf4🏻✨\U0001faf6🏻🧸✨\U0001faf4🏻🤍✨']"
647,c1lIpjLgcI0,"['1katie big fan ❤️ Ed Sheeran 😇😇😇😇😇😇😇😇😇😇😇😇❤️❤️😇😇❤️😇❤️❤️😇', 'Sheeran 😊😊', ""I gave you and eminem a thank you if I don't make it out alive ❤"", 'Que chico tan dulce! Tu voz, tu cara de paz.', '🧕 😍 😍 😍 😍', 'Play perfect', 'Awwwwww❤❤❤❤❤❤', '❤', 'Such a wonderful man , i love his voice  & his kindness ❤', 'Super sweet']"
648,Fxl6zt6vrM0,"['Is that a real hot sauce if so where can i get some', 'We All Love It No Matter What. Ed And Ted The Ultimate Duo', ""Soooo proud for you and of you Ed that's awesome I love seeing you in your elm bc you rock it you do soooo great your sooo were born for this you can tell it comes soo easy for you I admire you sooo  much"", '😂', 'Ed Ted n Teddy', '😂❤', 'Kkkkkkkk', 'Ted Sheeran', 'Ed', 'Good  ted']"
649,XGUQpwE6om0,"['Insane', 'Can you sing shape of you (:❤', 'That concert was so amazing you are very talented ed!❤❤', 'Ed at allegiant Stadium can you look for a girl with and I heart Ed shirt? with black biker shorts and blue eyes, and brownish goldish, blondish hair cause if you do that is me', '❤❤❤❤❤❤❤❤❤❤😂😂', 'Ma quanto ci piace?💓', 'Saucy😊', ':o I wish I was there when you did that! Your concert at MetLife was great tho :)', 'I was literally gonna go there but I forgot to buy tickets because no one informed me 😭😭😭😭', 'I was at that concert! I am so sad I didn’t get to see you handing them out at the tailgate.']"
650,s5rKHbyFcVM,"['Ed & Ted are the bromance we all needed.', ""Do you think Ed Sheeran's Ted bear's real 1st name is: Tedward?: because Ed Sheeran's and Ted's rhyme: Ted, Ed, so determined that is fact, does anyone think that Ed Sheeran's Ted bear is actually called Tedward, because Ed Sheeran's full name is: 'Edward Christopher Sheeran' so as that's Ed Sheeran's full name, then Ted's real 1st name is Tedward."", 'Tried it on sushi and loved it', 'The bear looks so cute and I love you with him', '!! Awwwa Ed , oh!!,  sha lalalalala beautyfull !!', ""Can't wait to try Tingly Ted's sauce when it comes to 🇨🇦😋😎"", 'I have tried many a hot sauces in life wanting to like one to be able to incorporate into my life 😂 I have NEVER Tasted One I would eat💯 UNTIL Tingly Teds🙌🔥✨💯 I ADORE Extra Tingly!!!! I ate my Popeyes with it the next day and it was 😋🔥 THANK U ED & TED🙌🙌 You Have Brought Hot Sauce Into My Life🤘🥰✨💯😋 So happy I’m not the only one that prefers the more ketchup like texture🤣 BLESS YOUR ❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', '💙❤️🧡', 'Still waiting for my order. These commercials aren’t helping Ed; they’re so cute. I think you should make a Ted plushie🧸🧸🧸', 'I remember the Panda commercial 😂 They should meet']"
651,RCFptlqCiY8,"['We were there! Best concert ever!', 'I’m much looking forward to the concert in Kaohsiung next February', 'Nice voice', 'Wow 😮', '🧕 Hello 👋 cool song ❤ ❤ ❤', '❤❤❤❤❤🇧🇷', 'I dare you to write a song about Jesus. ❤', 'i was there that night', 'jesus he is all that i need?', 'Where is this?']"
652,_VnUGF3i2oM,"['I want that capo!', 'Nice', '❤x love', 'Perfect ❤❤❤❤❤❤', ""This is the song I heard and started to cry my heart out 😢 I've been going through Chemotherapy and this song made me realize I wasn't the only one who was facing this 😢 so is my husband 😢 He prays and worries that I won't be able to beat this 😢 I can see and feel his worry and hurt for the love of his life 😢🙏🙏🙏"", 'I want his shoes', 'Sorry I can’t concentrate, your watch is soooo sickkkkk!!!!! :)', 'So is nobody gonna mention his kicks???? If I wasn’t a fan before I definitely am now 😊', 'My handsome❤', 'Can you make a video with lyra please']"
653,JECgz6F6vWY,"['Love when he puts a Celtic spin on his songs', 'How did you know it was going to be on the subtract album and why?', 'Wow. Just wow uncle Ed. 🎉', 'Beautiful ❤️\u200d🔥', 'Good', 'I always knew:….: Famous last words', ""what's this song called"", 'That voice!!!', 'I felt this in my soul like an old siren song. I would love to listen to a full acoustic live version like this on repeat.', '@EdSheeran ❤ Your voice is So Pure, an you have such Amazing Talent.  Nothing better than hearing an artists real voice and not lip syncing to their own music. I could listen to this on replay an infinite number of times']"
654,auP49MGfzKo,"['Such An Amazing Album From An Amazing Artist! Can Clearly See You Put Hard Work And Effort And Loads Of Dedication Into This!', 'Sweetie 🥰', '❤', 'I love you ed Sheeran:) best singer in the whole world ❤', 'You are my favorite singer of all time and I also have a question where was your favorite place to perform', 'That girl that was singing on that other short did you get married to her', 'MET😂😂😂😂', 'Greatest singer i have ever heard', 'Ed I was at this concert and I loved it so much', 'Filthydelphia city of brotherly murder.']"
655,QxXUv_ZR2sU,"['This has to be my fav song ever', 'Thank you Ed❤', 'For anyone interested,capo 3rd fret,he begins with an a minor without the ring finger, and the pinky on the 3rd fret on the e string(hold the pinky during the other chords too), then you remove your middle finger and press the e string with your ring finger on the 3rd fret,then you press the  a and d string on the 3rd fret with your middle and ring finger respectively,then you just play a c chord.', 'I was at your concert on the 23 April 2022 my name is grace and I used to know your granny she told me a lot about you il love you from me', 'This is my favorite from this album \U0001f979\U0001fa77', '❤', ""I'm there right now, my marriage sucks . 😢"", 'Lindo 💓❤', '🔥🔥🔥', 'Please can you do bad habits']"
656,btcErUrXkc4,"['So Good!', 'Dude made one fucking cheese steak and these idiots in line are screaming amd so happy....try doing it from 4pm till 3am plus having to clean up the whole restaurant for an hour after close or hour and a half because of how dirty the customers leave it while you been sweating non stop cause of the heat in the building and being on your feet all night with one 30 min break and not getting home till 5am and having to do the same shit again the next weekend night with the line almost constantly out the door....yea i use to work at one of the biggest cheese steak places in philly and let me tell ya dude dont know what its really like to work at a cheese steak place in philly....', 'Your amazing Ed ❤❤❤', 'Goddddd I wish I was back home for this 😢', 'I wish you can come to Cape Coral❤🎉', '💯💖🤘😉', 'Que legal você está muito maravilhoso 💞😍💞💞 muito', 'I want to seee you so BAAAAAAAAAAAAAAAAAD', 'Saw the birthmark!', 'Lol that Ell!']"
657,tJse76xLVic,"['Why the world needs Ted Lasso', 'Congratulations on the nomination for Outstanding Original Music And Lyrics at the 75th Primetime Emmys for ""A Beautiful Game"" from 3rd season of  TED LASSO. 🥰', "":') just finished Season 3"", ""This is the most beautiful song I've ever heard🥰"", 'Hi\nMy teacher likes your songs', 'fans of Ted lasso gather here', 'This song is for all my brothers and sisters that make this experience here on earth. Remind yourself who you really are!', 'Emin uras doğan gülür', 'This song brings me to tears every time. It’s so well written. We all felt like family in Ted Lasso. Thank you for giving us this beautiful tv series.', 'You f@€king smashed it😭']"
658,j6oupFD3f9I,"['Would LOVE to harmonize with ya sometime. ;)', '❤', 'One of my favorite ❤', 'What’s your favourite song you have wrote?', 'My aunts met u I think her name was Karen or Kate', 'I love your musica shivers.l am for mexico', '🧡🧡🇧🇷🇧🇷', ""I've  loved your music sense I was 6❤❤"", 'People who got this role They know what mean Eds 🎵 songs ❤😇🥰🙏', 'You captured my mind heart with lord of the rings return of king as well as the hobbit too. Thank you again for all you do. Shytigress']"
659,cklVqcWy3p4,"['He’s just the best!  Great musician!  And a spectacular human being!  He’s everything I would hope to be if I had his talent and his fame!', 'I literally went to this concert and missed meeting him 😭😭\n\nThe concert was AmAzInG tho 1000000% loved it!!!', 'What a human being! We need more like him', '🧕 Hello 👋 ed sheeran', 'what a lad!', 'I WENT TO HIS CONCERT THAT DAY', 'I am a big fan', 'Sheeran😊😊', ""Ed Sheeran I'm need your number please"", 'Is that renegade brewery? If not you should go there it is does very good beer and even better food 😅']"
